"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000124191",35.1473916705732,-0.907972483983091,0.264252433235709,-3.43600425118203,0.000590361708676469,0.00281876928508906
"ENSG00000124193",1476.8805799493,0.148952028158333,0.082165256098826,1.81283470934695,0.0698573187956287,0.136768158085761
"ENSG00000124194",1.68860199971024,-0.643939406411845,0.549465178072661,-1.17193851787035,0.24122174123747,0.364047502635514
"ENSG00000124196",0.153542350884547,-0.211065052319092,3.56513364060094,-0.0592025639418989,0.952790767496344,NA
"ENSG00000124198",1220.61037875038,0.167504616632544,0.125085598668468,1.33911991800515,0.180531637226996,0.290557863008713
"ENSG00000124201",705.598804952071,0.16448905914096,0.0996462448834432,1.65073013371818,0.098793691858178,0.18089017147702
"ENSG00000124203",23.615954253042,-1.36235512236231,0.305982670332201,-4.4523930746902,8.49185297814456e-06,9.81004767401546e-05
"ENSG00000124205",305.323153269646,-2.77576457452624,0.498147773658095,-5.57217099284157,2.51584305483425e-08,1.21112721710447e-06
"ENSG00000124207",904.505655595606,1.12982030459105,0.182720815983399,6.18331468426508,6.27694104956169e-10,7.42310450472325e-08
"ENSG00000124208",0.0733127351692888,0.0634754326979987,3.56537730288195,0.0178032862459439,0.985795783131101,NA
"ENSG00000124209",542.035726253401,0.407715936288749,0.1011245847619,4.03181815034122,5.53470068799769e-05,0.000430706119536578
"ENSG00000124212",137.720150945725,0.211965902069768,0.369342912505619,0.573900012407963,0.566035464675693,0.68479798401711
"ENSG00000124214",1624.23402078633,0.462745169106753,0.0957492669374665,4.83288471972292,1.34568719046533e-06,2.36661215402791e-05
"ENSG00000124215",6.21293897172919,0.464297901234046,0.34903316066837,1.33024008476717,0.183439180936856,0.294283974386722
"ENSG00000124216",39.2474184910187,1.96084356493315,0.376216204992351,5.21201250481227,1.86802953988844e-07,5.27849556779868e-06
"ENSG00000124217",154.692838032268,0.567049718660895,0.145318130544917,3.9021264348403,9.53513264078167e-05,0.000665904198844632
"ENSG00000124222",656.296533764984,0.427639416555906,0.114148249766183,3.74635106041368,0.000179425451121077,0.0010934872436862
"ENSG00000124224",64.7841464345852,-0.225630910151561,0.156091358667536,-1.44550545320154,0.148315962391054,0.249601545147091
"ENSG00000124225",1211.67776728715,1.37124004298413,0.319136352312272,4.29672155192896,1.73342711608753e-05,0.000172515755553372
"ENSG00000124226",1086.29454327083,0.454705388036145,0.105638867169216,4.30433797920021,1.67485810925241e-05,0.000167815832227557
"ENSG00000124227",0,NA,NA,NA,NA,NA
"ENSG00000124228",797.927366663479,0.698765566526202,0.156930722196112,4.45270089086173,8.47968412771883e-06,9.81004767401546e-05
"ENSG00000124232",0.131868005608821,-0.449597521872731,3.56424380610093,-0.126141068437337,0.899620259175385,NA
"ENSG00000124233",1.31124095965705,0.0990723878608428,1.1090886279282,0.0893277465534131,0.928821443647848,0.954862671760413
"ENSG00000124237",0.125281667807524,0.548183312750541,3.56401215951158,0.15381073021526,0.877758973032584,NA
"ENSG00000124243",42.5568947190511,-0.0161854591180106,0.246217542644992,-0.0657364172517453,0.947587678330709,0.967506224621779
"ENSG00000124249",4.72637756253507,0.153777055362376,0.367044937807763,0.418959749944613,0.675245548622835,0.775412531206124
"ENSG00000124251",8.92189441565082,0.212459936593159,0.215810373824066,0.98447508721875,0.324881974790305,0.454907451491941
"ENSG00000124253",2913.402470037,-2.16155388445666,0.4036518916805,-5.35499505640266,8.55587563589051e-08,2.91868361314907e-06
"ENSG00000124256",67.7182877904996,-0.494886557117954,0.253597193391612,-1.95146701152065,0.051001516724298,0.105648940543185
"ENSG00000124257",4.85476004723245,-0.205719437122724,0.334626964190855,-0.614772445550417,0.538705008757523,0.661519711980053
"ENSG00000124260",0.075681163055109,-0.168238004398571,3.56486267782021,-0.0471934039550277,0.962359084547738,NA
"ENSG00000124275",323.730152831179,0.106703164203379,0.095794480840294,1.11387590670564,0.265332426834982,0.390616959147636
"ENSG00000124279",76.6785881545912,0.122765220886677,0.102766056836902,1.19460865450462,0.232239966302033,0.353376541206909
"ENSG00000124299",488.078878276032,0.155526103996979,0.156079072663069,0.996457124862068,0.31902808919245,0.448951402520069
"ENSG00000124302",1.48861277969948,-1.18417800579126,0.724455480301802,-1.63457664133888,0.102137827671496,0.185966961158173
"ENSG00000124313",180.059092686897,-0.491760354282848,0.143267931496184,-3.43245239285071,0.000598148886065302,0.00284759469691475
"ENSG00000124333",361.508949577148,-0.066718874981185,0.0884842738295237,-0.754019579905549,0.450837464764883,0.581901104676305
"ENSG00000124334",4.30183018150626,-0.815979970266625,0.369688670898661,-2.20720848243224,0.0272994974373054,0.0633871892551132
"ENSG00000124343",3.4638036424461,-0.288177692234764,0.408297167798144,-0.705803799200573,0.48031015910575,0.609736847321639
"ENSG00000124356",517.81019295427,-0.106195813087765,0.0748649019126464,-1.41849932845268,0.156045034610108,0.259681407565523
"ENSG00000124357",476.944457330293,-0.268544851345218,0.0988289375852312,-2.7172694345077,0.00658229991462875,0.0198309913369448
"ENSG00000124370",107.421745832344,-0.156219649957146,0.156983285722745,-0.995135560056066,0.319670337654583,0.449583036673758
"ENSG00000124374",139.879275141822,-0.669387080818787,0.203285622448798,-3.29284025478677,0.000991808085684932,0.00429535124727994
"ENSG00000124380",160.405356274955,0.0957893363662652,0.0745046364199987,1.28568289128048,0.198553754525631,0.312825977308392
"ENSG00000124383",365.787661402243,0.375202873379148,0.0739538915797351,5.07347031189852,3.90625442159608e-07,9.13255344083497e-06
"ENSG00000124391",1.12690296457713,1.24946131179825,1.1415887015245,1.0944934109191,0.27373863565522,0.399930260454325
"ENSG00000124399",1.41782753102002,0.527804150640376,0.497807983322296,1.06025650114707,0.289027922748188,0.416568853760719
"ENSG00000124406",550.189668457456,-1.16589950460939,0.278054201760137,-4.19306558659794,2.75209831832136e-05,0.000250739887098125
"ENSG00000124422",1330.08850749149,-0.0658601747032021,0.0933749428694745,-0.70533028111477,0.480604720168816,0.609968021728959
"ENSG00000124429",1592.32519347565,-0.0029523715569463,0.291600197592923,-0.0101247241302211,0.991921776950837,0.995163151522537
"ENSG00000124440",40.2746643155487,-1.10176120813895,0.398298981289728,-2.76616627180754,0.0056719606815068,0.0175831861705999
"ENSG00000124444",89.0415544117386,0.00801975819042466,0.0932215995904115,0.0860289699561168,0.931443387895482,0.956522368855738
"ENSG00000124449",0.0889396501179431,0.202672845177424,3.56501061218542,0.0568505587289631,0.954664238989181,NA
"ENSG00000124459",109.851841639087,-0.185588523949836,0.109709920544842,-1.69162937160255,0.0907166626358644,0.168798345844572
"ENSG00000124466",18.1526433085888,0.377249321023139,0.27673117586308,1.36323390325127,0.172808805488655,0.280605217334737
"ENSG00000124467",0.0393438797747529,0,3.56543314340828,0,1,NA
"ENSG00000124469",4.25990973719291,-0.884413207542639,0.544516387328121,-1.62421779789283,0.104329333698605,0.18932161458054
"ENSG00000124479",2.81197363462788,0.162152105947145,0.593554052268534,0.273188440593418,0.784708365212073,0.857336085402392
"ENSG00000124486",1457.49636433545,0.0701144270319378,0.112597704247123,0.622698548791497,0.533482636550693,0.657140761692118
"ENSG00000124490",0.0216663613667097,0.10549018607533,3.56493948363075,0.029591017339765,0.976393229302528,NA
"ENSG00000124491",551.164647279373,-1.4220261910443,0.372100220846485,-3.82162146480149,0.00013257708571878,0.000863263040742692
"ENSG00000124493",1.84363590219893,-0.881586998320179,0.546455248007304,-1.61328306670118,0.106683023700692,0.192797219197874
"ENSG00000124496",106.376124593752,-0.63430508544242,0.17342511066042,-3.65751581778972,0.00025467154767676,0.00144642772209293
"ENSG00000124507",10.4167747128915,-1.2007380277599,0.322931319543832,-3.71824581603311,0.000200611010988386,0.00119616796291793
"ENSG00000124508",133.213347091802,-0.149855794898317,0.146274638197348,-1.0244824170827,0.305607471576266,0.433928612510599
"ENSG00000124523",203.452205355901,-0.074766717859756,0.157606569951173,-0.474388332180054,0.635223011858696,0.743301369837819
"ENSG00000124532",280.124232593743,0.056374180870531,0.0870732021149612,0.647434336870961,0.517350879013895,0.643649576093495
"ENSG00000124535",563.357020805838,0.245765734113618,0.109960496019327,2.23503660869647,0.0254149454488617,0.0598887905529059
"ENSG00000124541",229.789133149489,0.335599337389585,0.114369607250017,2.93434021029687,0.00334257610463581,0.0115970998666597
"ENSG00000124549",56.1631743352843,0.120215301584321,0.122800774626089,0.978945792079566,0.327606764498048,0.457816667117162
"ENSG00000124557",4.57359411224184,0.225252907666951,0.562546850516084,0.40041626303712,0.688849947817413,0.785871377396667
"ENSG00000124562",472.319378505858,0.475408690289872,0.119267613562293,3.98606693041249,6.71775694289858e-05,0.000503738898501593
"ENSG00000124564",12.1436966535349,-0.711740503137496,0.883714495521392,-0.805396433740253,0.420590949053428,0.553172965001405
"ENSG00000124568",14.3214245470848,-0.66127680755738,0.627721106701955,-1.05345638452676,0.29213187389798,0.419810638555621
"ENSG00000124570",1209.97925798119,0.135136191084709,0.178117568695295,0.758690970658181,0.448037439500625,0.579067928161571
"ENSG00000124571",507.292331993851,0.982547617530994,0.179282791995343,5.48043460610831,4.24282317093908e-08,1.77368154791146e-06
"ENSG00000124574",322.551276006428,0.411306522788023,0.151132207890506,2.72150144915511,0.00649861001776682,0.0196224498439602
"ENSG00000124575",2.10264497071232,-0.0967787071805365,0.562412979606411,-0.172077655903789,0.863376478733091,0.913509464981134
"ENSG00000124587",229.713485526579,-0.266269681587282,0.177424067806288,-1.50075288476644,0.133419488987908,0.230442832481822
"ENSG00000124588",157.291671079471,0.444326728821174,0.177054254439327,2.50955126849796,0.0120884666377344,0.0328093012057412
"ENSG00000124596",301.711794041553,0.0672826693792151,0.107639942007567,0.625071587036764,0.531924075005865,0.655717314279957
"ENSG00000124602",123.911782267255,1.67750678595244,0.30680131078112,5.46773017912306,4.55835061757058e-08,1.83960446378428e-06
"ENSG00000124608",223.40519090755,0.162502396923229,0.114152299712436,1.42355780244982,0.154574518405957,0.257792059790896
"ENSG00000124610",0,NA,NA,NA,NA,NA
"ENSG00000124613",33.7718813796131,0.389594466281963,0.23583709984665,1.65196428609109,0.0985418315430391,0.180469632286813
"ENSG00000124614",9.78233524222421,0.835577400087128,0.253313916161318,3.29858466818304,0.000971735701076832,0.00422444117764419
"ENSG00000124615",180.083606006304,-1.22429797245193,0.29021233916803,-4.21862824979014,2.4579314691368e-05,0.000229200348801112
"ENSG00000124635",17.1401728611824,0.770106831130655,0.369453072932561,2.08445101029442,0.0371191619836096,0.0815448904816113
"ENSG00000124641",222.685449496832,0.143795676040601,0.0891115712449959,1.61365885520368,0.106601443150536,0.192735409216169
"ENSG00000124657",1.06186361659274,0.735697999227885,2.23212394784694,0.329595495777697,0.741705626448609,0.82619345246247
"ENSG00000124659",217.34289632651,-0.143633327631738,0.0697419751682001,-2.05949612532955,0.0394467358152355,0.085583638024735
"ENSG00000124664",209.982418312432,-1.35993851073202,0.534610449615022,-2.54379335778288,0.0109655934630881,0.0302786588887443
"ENSG00000124678",4.63574858169435,1.60844298169682,0.957402898006815,1.68000638502911,0.0929560734338596,0.172118937974029
"ENSG00000124688",216.306813504458,-0.0974071443076136,0.0958761032682706,-1.01596895354684,0.309644171073822,0.438094944066884
"ENSG00000124701",1.3457025629841,-0.413137006805165,0.671935317575856,-0.614846393691049,0.538656167403074,0.661510426866628
"ENSG00000124702",768.202307708501,-0.0102153570826225,0.106163939586203,-0.0962224755641047,0.923343880717795,0.951288566989994
"ENSG00000124713",86.0256300198993,-0.406997129241418,0.671685664865032,-0.605933921968098,0.544558632704846,0.666947017264283
"ENSG00000124721",2.3056475276219,-0.49112830416902,0.470633563261768,-1.04354712988426,0.296694964781617,0.42468512200268
"ENSG00000124731",52.1348823107568,3.18564716799983,0.459607542574092,6.9312334392038,4.17186958331435e-12,1.41119336735103e-09
"ENSG00000124733",399.100267229203,0.183761216588318,0.12272126324783,1.49738693788721,0.134292605081765,0.231655811501164
"ENSG00000124743",16.8164937607491,1.42335244773042,0.324939426679721,4.38036240253897,1.184820906551e-05,0.000127847518510596
"ENSG00000124749",23.5236984393193,-0.337941311170269,0.358873882636139,-0.941671510581634,0.346360845331677,0.477059732117576
"ENSG00000124762",1688.24192496578,-0.865396879525855,0.225808090450893,-3.83244408027114,0.000126876445017973,0.000834854238151428
"ENSG00000124766",1229.51599328763,1.1047319169448,0.211219946266764,5.23024428549733,1.69286191530313e-07,4.84116855638182e-06
"ENSG00000124767",715.607895137278,0.667928267616799,0.145064380673186,4.60435748953129,4.13741221598588e-06,5.53651082060216e-05
"ENSG00000124772",117.960589132267,-1.25890273666504,0.27433373205228,-4.5889461979292,4.45489219950367e-06,5.87439269613644e-05
"ENSG00000124780",5.12045280679221,0.270972700000003,0.42734287616429,0.634087322180677,0.52602383600791,0.650711559945317
"ENSG00000124782",671.144220518673,-0.288503255198277,0.0996220850594011,-2.89597688129347,0.00377980244864926,0.0127574779882567
"ENSG00000124783",1281.07284951415,0.276841155857082,0.0947715924172456,2.92114070045641,0.00348752286426186,0.0119925976431253
"ENSG00000124784",232.202509568212,0.674984541480596,0.127860970913949,5.27905064896514,1.29854910596608e-07,3.95692716334831e-06
"ENSG00000124785",93.5169536369298,0.0878155294194849,0.397738388805131,0.22078716033244,0.825258161461532,0.886668920653816
"ENSG00000124786",384.800606561221,-0.305960128058629,0.142868287679289,-2.14155382575486,0.0322294027437582,0.072861596153222
"ENSG00000124787",54.0715183699185,1.13007254498617,0.206318399619057,5.47732314264129,4.31808231562798e-08,1.78963537183083e-06
"ENSG00000124788",368.710089353772,-0.295903975998689,0.156334494858315,-1.89276190303915,0.0583895400252008,0.117938753139283
"ENSG00000124789",589.748749695647,0.330349698854037,0.101523374000196,3.25392750297483,0.00113821322994089,0.0047969452674432
"ENSG00000124795",1715.38361627312,0.599334458723592,0.146790543927362,4.08292280066874,4.44727999355577e-05,0.000362358897793149
"ENSG00000124802",42.8957120247218,0.815101545449074,0.194038681222138,4.20071678654594,2.66071259081636e-05,0.000244053637416932
"ENSG00000124812",0,NA,NA,NA,NA,NA
"ENSG00000124813",80.2029218020148,-0.568441812046004,0.239090607603193,-2.37751628031085,0.0174296735489995,0.0441493848053113
"ENSG00000124818",0.103639089288618,-0.0508892081447542,3.56524570230816,-0.0142736889386917,0.988611630679065,NA
"ENSG00000124827",0.033133113193038,-0.393395701181219,3.56577878304894,-0.110325324456848,0.912151373840769,NA
"ENSG00000124831",1354.30510905375,-0.0452216000339669,0.087317889200732,-0.517896165927792,0.604530717232256,0.718128473558423
"ENSG00000124839",326.89685058367,-0.552272499071481,0.212653967957032,-2.59704770325785,0.00940288644479084,0.0266093509964585
"ENSG00000124875",39.2619165215163,1.70952891891453,0.543305690946154,3.14653232499263,0.0016521899740572,0.00651112503217698
"ENSG00000124882",284.411943002478,1.52277996171426,0.407640370757816,3.73559654772016,0.000187270710903419,0.00113098794912526
"ENSG00000124900",0,NA,NA,NA,NA,NA
"ENSG00000124915",0.791175534561473,0.55027469193414,1.60107279957735,0.343691237574831,0.731078501603319,0.81900925150356
"ENSG00000124920",250.008455681847,0.230866112059993,0.256144853452167,0.901310758145313,0.367423115355864,0.499350446893167
"ENSG00000124935",0.0945961139503796,-0.762701950898674,3.56435769760944,-0.213980193797667,0.830562502528819,NA
"ENSG00000124939",18.0932229268289,-2.00426109078277,0.695024234764202,-2.88372835151964,0.00392997601257347,0.0131639126865246
"ENSG00000124942",8745.73129869221,-0.906005813934897,0.204128343243082,-4.43841261600795,9.06247629911714e-06,0.000103483939887182
"ENSG00000125037",475.964184479063,-0.272166972015708,0.113763106896485,-2.39240101154549,0.0167385426295295,0.04268446413849
"ENSG00000125046",15.5725801381537,0.442438263548689,0.259467482900602,1.70517807704706,0.088161217423732,0.164872926091135
"ENSG00000125084",1.70477885829523,-1.84517618706008,0.547408499040155,-3.37074815297072,0.000749643558166515,0.00343514502351043
"ENSG00000125089",169.889081534899,-0.0177065069853951,0.159512027309088,-0.11100421256063,0.911613006239128,0.944365585573096
"ENSG00000125107",2444.80768143575,0.150874558676117,0.116401150036952,1.29616037838305,0.194920236863203,0.308433522460922
"ENSG00000125122",14.0885222179931,0.0598423132293844,0.220595533525727,0.271276178048298,0.786178626910018,0.858109646973424
"ENSG00000125124",303.804694892424,-0.0530257952989857,0.0922021041894264,-0.575103960643305,0.565220989482026,0.684200986293897
"ENSG00000125144",1290.48275860132,-2.44987024130936,0.460796907915531,-5.316594359089,1.05727406139978e-07,3.37332618178378e-06
"ENSG00000125148",1816.73184371988,-1.4636727527565,0.349119997066902,-4.19246323628954,2.75941810776302e-05,0.000250985195357853
"ENSG00000125149",161.182730271384,0.032039654596833,0.140584832117295,0.227902641517552,0.819721929125834,0.882877629781279
"ENSG00000125166",1251.66221789674,0.0771418474298888,0.16102124636422,0.47907868788569,0.631882650667397,0.740564282026785
"ENSG00000125170",1011.7709064454,-0.38478905903022,0.178453867722104,-2.15623827010256,0.031065064651218,0.0708168579440487
"ENSG00000125207",9.77775927747935,2.8436584954392,0.751716036046686,3.78288922821728,0.000155018414087835,0.000970550070810791
"ENSG00000125245",10.7487213350673,-1.44541905231793,0.337725051910836,-4.27986921355048,1.87003172076971e-05,0.000183197809514537
"ENSG00000125246",146.861489473122,-0.532597160720828,0.215050830049488,-2.47661057898853,0.0132636531092035,0.0353970672594595
"ENSG00000125247",353.040986098498,0.722094173124244,0.162979957361222,4.4305703892401,9.39841624468896e-06,0.000106423819856353
"ENSG00000125249",415.489502043361,0.349783058692983,0.123783773517853,2.82575856877181,0.00471688013023688,0.0152076626667752
"ENSG00000125255",1.16858157133717,-1.98381049930367,1.75081724908947,-1.13307685330115,0.257181980698984,0.381552260205495
"ENSG00000125257",263.747679191865,-0.087702472888924,0.208873247189688,-0.419883704921182,0.67457041227375,0.7751216816508
"ENSG00000125266",744.761589757373,-0.211712694065216,0.207165506165489,-1.02194954161961,0.306804782797423,0.435212921774882
"ENSG00000125285",0.202553345800354,-0.545685389166577,3.56486532664548,-0.153073212917152,0.878340539895522,NA
"ENSG00000125304",3410.78097298797,0.18181609706116,0.11896997595003,1.52825194431852,0.12644999633624,0.220819311052081
"ENSG00000125319",32.4798134102554,1.06305965139937,0.268473090042748,3.95965067199138,7.50594762859855e-05,0.00054745306953185
"ENSG00000125337",3.14914818829697,-0.264798029248542,0.441598305016055,-0.599635519975365,0.548749169480117,0.670212901432145
"ENSG00000125347",617.923790649952,-0.309473411857154,0.201914293822453,-1.53269689826556,0.125350553780769,0.21927587735118
"ENSG00000125351",209.218268843023,0.293487626253858,0.13389830308391,2.19186964654764,0.0283889203616621,0.0654868885915744
"ENSG00000125352",113.946095150236,0.269651533172739,0.105899826279033,2.54628872064662,0.0108875096671631,0.0300988034835335
"ENSG00000125354",310.249501767911,-0.560869193367613,0.229456498445327,-2.44433780332114,0.0145118316798166,0.03807506656032
"ENSG00000125355",22.3216268192432,-1.18267773387191,0.349229374960377,-3.38653566586746,0.000707810754201497,0.00327667043879567
"ENSG00000125356",1018.84846654204,-0.481369425642223,0.121181554956388,-3.97229946269846,7.11821546758001e-05,0.000524284766958834
"ENSG00000125363",0.969153408411142,0.588405851899442,1.34386618325211,0.437845567685555,0.661498236118796,0.764807396484656
"ENSG00000125375",171.796702366256,-0.396496405037384,0.114185735709149,-3.47238122673509,0.000515863220415068,0.00252987532326522
"ENSG00000125378",389.172257579999,0.458197046612247,0.301397360299929,1.52024240078374,0.128450064447604,0.22364000092996
"ENSG00000125384",57.4246545932457,-1.19594516766973,0.262826528407757,-4.55032136563589,5.35640443738444e-06,6.83067500040123e-05
"ENSG00000125385",0,NA,NA,NA,NA,NA
"ENSG00000125386",269.081301866314,-0.30950891638794,0.0902060510264707,-3.43113253341637,0.000601066861978126,0.00285897690093776
"ENSG00000125388",18.1591430973605,0.31509088014428,0.18329681424951,1.71901994824289,0.0856107396764426,0.160935530962924
"ENSG00000125398",1028.96445721818,1.15368301380441,0.232451044761657,4.96312251462382,6.93687934224372e-07,1.41449750196729e-05
"ENSG00000125409",1.57672656518956,0.1657929054726,0.492406173225792,0.336699486089862,0.7363434508147,0.822190395365182
"ENSG00000125414",0.509723004872101,-0.711471808167561,3.56093723585125,-0.199799030717114,0.841637759419088,0.897805796595476
"ENSG00000125430",72.1620179206836,-0.650183125562112,0.323567317673043,-2.00942150226404,0.0444924517730522,0.0945567468564636
"ENSG00000125434",47.8038189142906,-0.510150599952702,0.168916808507045,-3.02012928412288,0.0025266680805829,0.00921424092497644
"ENSG00000125445",398.694982664845,-0.203546512927755,0.10178101646904,-1.99984751566782,0.045516731960234,0.0962130764428329
"ENSG00000125447",439.96315841533,-0.1666847905359,0.0930062144363147,-1.79218981813345,0.0731025650867758,0.141812701370054
"ENSG00000125449",145.487716608019,-0.676471981797991,0.161905909459976,-4.17817968506714,2.93851469624568e-05,0.000263736961595751
"ENSG00000125450",303.44121498646,0.309756675862532,0.101984176402943,3.03730134210893,0.00238706690014565,0.00878786257899774
"ENSG00000125454",84.4118720393153,0.150701448979182,0.142361314865891,1.05858427284931,0.28978915249193,0.417223793619968
"ENSG00000125457",154.783142340868,-0.143275635561692,0.105781560593193,-1.35444811702761,0.175593455337899,0.284078018021306
"ENSG00000125458",134.089932115041,-0.341745383626719,0.111231455142241,-3.0723807684589,0.00212358650736311,0.00801368266414948
"ENSG00000125459",42.5222917287338,0.373977327741012,0.174134623600608,2.14763336554343,0.0317428926619624,0.0720190113490591
"ENSG00000125462",1.41884195422139,-1.25775907377282,0.773112346414617,-1.62687749019375,0.103763119596659,0.188420207797883
"ENSG00000125482",170.084587412954,0.342215492425833,0.112557588044593,3.04035914744597,0.00236296188407248,0.00872082462636139
"ENSG00000125484",363.812549315076,0.488962779652678,0.103169496525871,4.73941228869005,2.14338990441729e-06,3.37304066969808e-05
"ENSG00000125485",158.240074423973,0.643024712996006,0.14244884011399,4.51407475470805,6.35937844421457e-06,7.81569532056341e-05
"ENSG00000125492",0.0968539328475158,-0.380479730501584,3.56490175697236,-0.106729373329132,0.915003679150636,NA
"ENSG00000125498",0.297176838614224,-0.506799929286814,3.55996581525507,-0.142360897712862,0.886794946857478,NA
"ENSG00000125503",594.329485474585,-0.34322692019632,0.13976854068054,-2.45568078857467,0.0140618002236482,0.0371209625631413
"ENSG00000125505",676.500386928179,-0.216012540803787,0.110296407845261,-1.95847303664539,0.0501745319277095,0.104217511300445
"ENSG00000125508",81.0703701261641,0.96884262994457,0.312043225931717,3.10483468132257,0.00190385402500711,0.00732203088984064
"ENSG00000125510",13.2624993992422,-0.675591115001512,0.270462223101649,-2.49791304402465,0.0124926833697524,0.0337227843053437
"ENSG00000125514",0,NA,NA,NA,NA,NA
"ENSG00000125520",306.293776587395,0.233516889976347,0.143551293512177,1.62671393801504,0.103797867129662,0.188462273369099
"ENSG00000125522",0,NA,NA,NA,NA,NA
"ENSG00000125531",6.59908630085901,1.38923822036076,0.397093497046747,3.49851667351081,0.000467853835922732,0.0023422564335164
"ENSG00000125533",0.0295431496551494,-0.078631988617982,3.56577878304894,-0.0220518415196658,0.982406602022895,NA
"ENSG00000125534",1131.44814135844,0.0798107157517911,0.165480940290058,0.482295517610049,0.629596031027195,0.738788967828262
"ENSG00000125538",149.918391749171,2.02745919331513,0.348318206030373,5.82070979413099,5.85982383037309e-09,3.92391166122761e-07
"ENSG00000125551",0.0167590053302346,0,3.56577878304894,0,1,NA
"ENSG00000125571",1.30992472452918,-0.652424861621061,0.718183503133832,-0.908437549420407,0.363647094587478,0.495508428866056
"ENSG00000125611",101.790451213047,0.0514984533158137,0.0819656201790866,0.628293340589564,0.529811793337966,0.65387880595088
"ENSG00000125618",82.1724540238833,-0.128089408579438,0.249437500079178,-0.513513038491724,0.607592492612916,0.720660765347137
"ENSG00000125629",224.418236628374,0.166881113404818,0.122732492829964,1.35971420083529,0.173920382497683,0.281819604063164
"ENSG00000125630",332.76798318117,0.679706951609364,0.151661365953939,4.48174093206965,7.40365861791381e-06,8.79360095114551e-05
"ENSG00000125631",0.672608168669592,-0.264203253217584,0.83069240557669,-0.318051846199517,0.75044560956593,0.832623139155654
"ENSG00000125633",523.264226856192,0.0316851452452628,0.0766164312400454,0.413555483235583,0.679199681035579,0.77821391908865
"ENSG00000125637",839.507614552775,-0.423866223333172,0.126419295460175,-3.35286019266496,0.000799810962383064,0.00362017356881703
"ENSG00000125648",902.616837141413,-0.97400156383065,0.190499367617189,-5.11288607418328,3.17273661568271e-07,7.87835552077723e-06
"ENSG00000125650",19.0999184310982,-0.185372823636554,0.155469199638763,-1.19234436188823,0.233126246657371,0.354406237157155
"ENSG00000125651",968.609372472087,0.0922607799268024,0.0866080041319817,1.06526851474613,0.286754436469266,0.414149538800915
"ENSG00000125652",362.343831549577,-0.392580125055405,0.124407911074953,-3.15558811062172,0.00160174878734075,0.00633535640923887
"ENSG00000125656",311.190387642883,0.260454261683936,0.110546459236697,2.35606154627045,0.0184698572606451,0.0462941339102305
"ENSG00000125657",19.4261520455061,1.28614165917936,0.431644295212488,2.97963316889483,0.00288593757153522,0.0102779549494465
"ENSG00000125675",13.1457339338491,-1.82171104809193,0.418180220068332,-4.35628219764735,1.32290200890689e-05,0.000139467174224075
"ENSG00000125676",662.826477385813,0.354393767807655,0.102262646319845,3.46552510189522,0.000529197123535509,0.00258372134954408
"ENSG00000125686",496.604046317697,0.282561112817002,0.0893508722098797,3.16237665988624,0.00156487010853882,0.00621365700491548
"ENSG00000125691",5096.59113888579,0.24683988734482,0.118867923141726,2.07658955267953,0.0378394579653519,0.0827919403001488
"ENSG00000125703",82.1163534404121,-0.231011817771764,0.112800483157942,-2.04796833581204,0.0405631021054881,0.0875969206981422
"ENSG00000125726",4.88228326008672,0.848959999197251,0.399317848228518,2.12602567845005,0.0335011214818756,0.0750460192820842
"ENSG00000125730",14404.73632017,0.00635569228199384,0.468836381662181,0.0135563120324852,0.989183959212653,0.993641668270159
"ENSG00000125731",349.12030583709,-0.0770966854887746,0.213768799566954,-0.360654527905638,0.718357721410472,0.809439570860134
"ENSG00000125733",607.110489509607,0.0807714475428802,0.13170973558939,0.613253433251801,0.539708778809043,0.662453137872878
"ENSG00000125734",536.132477885184,-0.448651690440171,0.0894063866149587,-5.01811679709586,5.21804517093897e-07,1.13744457312459e-05
"ENSG00000125735",59.5216457102504,-0.921693953708527,0.337255216758004,-2.73292719551877,0.00627742064487272,0.0190740534264994
"ENSG00000125740",668.775842620368,-1.92023245992138,0.466608743744446,-4.1152946353124,3.86685151260437e-05,0.000328359567477812
"ENSG00000125741",250.41876771776,-0.165084619023347,0.0838815192982557,-1.96806901453894,0.0490600974510691,0.102228954504264
"ENSG00000125743",1014.78368957032,0.491761496065885,0.119847139982098,4.10323931083662,4.07405455769729e-05,0.000340510766079543
"ENSG00000125744",44.2429416569877,0.106370631781503,0.280070754438211,0.379799140381043,0.704094520494521,0.797954174501103
"ENSG00000125746",581.105938321219,-0.107250945681981,0.138473513511086,-0.774523177484005,0.438621467370795,0.569931207941993
"ENSG00000125753",1316.22764682599,-0.214347905900124,0.0934180949088191,-2.29450093270837,0.0217617415494408,0.0528675811425054
"ENSG00000125755",980.634783353368,0.178189566037719,0.0852169979096702,2.09100966249245,0.0365271978241799,0.0804725917946188
"ENSG00000125772",491.479081822621,0.458975305038287,0.165046834500544,2.78087917546079,0.00542119096679785,0.0169576354117137
"ENSG00000125775",824.652016153846,-2.02658565151557,0.367064986856178,-5.52105410236151,3.36971995947794e-08,1.48830105947098e-06
"ENSG00000125779",225.812899105149,-0.0676284327148012,0.124423604090046,-0.543533786932086,0.586762334544995,0.702560464143941
"ENSG00000125780",11.9753416478161,-0.214801949177357,0.355520861336948,-0.604189437349999,0.545717702651169,0.667962233250306
